customer_id,age,gender,tenure_months,monthly_charges,total_charges,data_usage_gb,call_minutes,sms_count,num_complaints,contract_type,payment_method,internet_service,churn
7234,48,Male,77,60.54,4692.88,16.8,441,251,0,One year,Bank transfer,DSL,No
7235,20,Female,77,65.25,5008.68,2.3,232,371,1,One year,Bank transfer,DSL,No
7236,25,Female,47,46.64,2253.21,11.3,674,304,1,Two year,Bank transfer,DSL,Yes
7237,41,Male,12,55.43,694.15,16.6,325,219,0,Two year,Electronic check,DSL,No
7238,32,Male,53,74.32,3785.63,49.3,695,188,1,Month-to-month,Credit card,Fiber optic,Yes
7239,60,Male,33,69.1,2390.03,29.1,562,362,0,Month-to-month,Bank transfer,Fiber optic,No
7240,48,Female,28,91.2,2468.03,2.5,479,338,0,Month-to-month,Bank transfer,DSL,Yes
7241,26,Female,3,85.96,252.03,33.9,475,290,0,Month-to-month,Mailed check,Fiber optic,Yes
7242,56,Female,82,74.68,6292.39,20.9,291,345,2,Month-to-month,Credit card,Fiber optic,No
7243,62,Male,26,61.76,1550.43,14.5,661,122,0,Two year,Credit card,Fiber optic,No
7244,19,Male,54,90.55,5044.95,46.6,290,355,0,Month-to-month,Electronic check,Fiber optic,Yes
7245,25,Female,40,53.59,2180.79,12.1,267,283,2,One year,Credit card,DSL,No
7246,24,Male,66,62.92,4279.5,21.8,83,247,2,Month-to-month,Bank transfer,Fiber optic,No
7247,61,Male,68,64.98,4446.67,9.4,66,321,0,Month-to-month,Mailed check,DSL,No
7248,68,Female,47,44.16,2176.01,35.8,297,70,1,Two year,Credit card,Fiber optic,No
7249,56,Male,2,36.94,74.57,36.4,640,243,1,Two year,Mailed check,Fiber optic,No
7250,59,Male,42,69.62,2893.5,15.3,437,287,0,Month-to-month,Bank transfer,Fiber optic,Yes
7251,33,Male,34,57.76,2055.44,19.9,268,62,5,Two year,Mailed check,Fiber optic,No
7252,52,Female,21,95.39,1917.78,29.8,454,291,2,Month-to-month,Credit card,Fiber optic,No
7253,47,Female,44,57.77,2545.6,44.8,281,188,1,One year,Credit card,Fiber optic,No
7254,27,Male,2,63.43,128.54,27,346,294,2,Month-to-month,Electronic check,Fiber optic,No
7255,55,Female,59,53.84,3127.46,13.9,635,93,3,One year,Bank transfer,DSL,No
7256,35,Female,16,70.1,1075.84,26,349,104,1,Month-to-month,Electronic check,Fiber optic,No
7257,67,Female,20,74.81,1482.74,21.7,593,371,1,One year,Electronic check,Fiber optic,No
7258,22,Male,26,64.19,1720.77,7.2,241,162,0,One year,Bank transfer,DSL,No
7259,46,Female,16,68.45,1102.99,25,408,31,0,Month-to-month,Credit card,Fiber optic,No
7260,56,Male,70,55.62,3993.8,34.6,470,86,1,Two year,Mailed check,Fiber optic,No
7261,51,Male,23,62.83,1476.55,17.5,331,85,0,Month-to-month,Electronic check,DSL,No
7262,60,Female,42,43.39,1783.48,2.3,455,341,0,Two year,Credit card,DSL,No
7263,62,Male,37,90.33,3259.83,11.1,345,391,0,Month-to-month,Credit card,DSL,No
7264,40,Female,72,65.97,4888.06,10.7,99,325,0,One year,Electronic check,Fiber optic,No
7265,22,Female,6,63.55,368.72,7,254,33,4,One year,Electronic check,DSL,Yes
7266,47,Male,37,68.44,2548.82,39.1,634,369,1,Month-to-month,Electronic check,Fiber optic,No
7267,23,Male,22,94.47,2173.2,17.1,539,141,0,Month-to-month,Credit card,DSL,No
7268,63,Female,6,74.87,450.36,18.1,561,30,0,One year,Bank transfer,DSL,No
7269,61,Female,32,55.83,1841.35,18.6,216,193,2,Two year,Bank transfer,Fiber optic,No
7270,21,Female,17,57.96,961.29,11.3,659,76,1,Two year,Electronic check,Fiber optic,Yes
7271,46,Female,38,70.46,2559.14,7.8,393,65,2,Month-to-month,Mailed check,DSL,Yes
7272,40,Male,17,96.3,1612.26,23.5,443,216,1,Month-to-month,Credit card,Fiber optic,No
7273,23,Male,37,48.42,1804.96,44.6,222,278,3,One year,Mailed check,Fiber optic,No
7274,49,Male,23,69.65,1624.37,13.8,368,176,0,One year,Electronic check,DSL,No
7275,59,Female,49,69.01,3393.72,20.6,534,49,2,Two year,Credit card,Fiber optic,No
7276,35,Male,61,75.78,4591.57,13.4,629,394,0,Month-to-month,Bank transfer,DSL,No
7277,32,Male,49,95.48,4905.61,9.6,303,85,1,Month-to-month,Bank transfer,DSL,No
7278,57,Male,61,69.16,4298.29,8.5,398,19,0,One year,Mailed check,DSL,No
7279,49,Male,77,89.21,7180.9,10.1,519,87,1,Month-to-month,Electronic check,Fiber optic,No
7280,26,Female,32,58.88,1823.22,24.5,60,251,1,One year,Mailed check,Fiber optic,No
7281,54,Male,63,97.23,6431.49,16.2,543,52,1,Month-to-month,Electronic check,DSL,No
7282,27,Male,7,94.87,677.57,14.3,133,233,1,Month-to-month,Bank transfer,Fiber optic,Yes
7283,37,Male,22,54.59,1257.66,18.7,393,334,0,One year,Credit card,DSL,No
7284,23,Male,6,95.27,577.68,6,144,178,0,Month-to-month,Bank transfer,DSL,No
7285,65,Female,61,78.13,4601.03,46.8,374,65,4,Month-to-month,Mailed check,Fiber optic,No
7286,20,Female,14,54.55,752.1,10.2,648,253,2,Two year,Credit card,DSL,No
7287,59,Male,16,60.81,929.47,40.3,297,85,0,Two year,Electronic check,Fiber optic,No
7288,28,Female,3,46.08,133.42,33.9,243,364,1,Two year,Bank transfer,Fiber optic,No
7289,60,Female,9,42,396.84,45.5,115,349,0,Two year,Electronic check,Fiber optic,No
7290,34,Female,47,62.79,3073.85,16.6,583,184,0,Month-to-month,Bank transfer,DSL,No
7291,49,Female,42,65.46,2859.79,3,514,49,3,Month-to-month,Electronic check,DSL,Yes
7292,21,Male,42,67.69,2701.41,15.5,486,193,0,Month-to-month,Bank transfer,Fiber optic,No
7293,21,Female,23,43.97,1006.31,17.5,234,271,4,Two year,Bank transfer,Fiber optic,No
7294,34,Female,3,47.03,145.07,42.3,338,85,0,Two year,Electronic check,Fiber optic,No
7295,58,Male,1,68.64,66.76,32.8,299,253,2,One year,Bank transfer,Fiber optic,Yes
7296,36,Male,67,41.45,2754.95,31.8,430,81,0,Two year,Bank transfer,Fiber optic,No
7297,22,Male,71,59.51,4100.53,12.5,566,219,0,One year,Bank transfer,DSL,No
7298,49,Male,3,77.13,235.85,8.1,318,305,0,Month-to-month,Mailed check,DSL,No
7299,39,Female,49,81.34,4066.98,18.2,517,382,0,Month-to-month,Bank transfer,Fiber optic,No
7300,23,Male,67,93.26,6112.65,19.1,525,370,0,Month-to-month,Electronic check,DSL,No
7301,52,Female,55,97.43,5346.48,4.2,427,89,0,Month-to-month,Electronic check,DSL,Yes
7302,39,Female,4,75.59,300.9,13.8,426,88,3,Month-to-month,Mailed check,DSL,Yes
7303,18,Male,31,51.93,1654.58,14.1,334,273,3,Two year,Bank transfer,Fiber optic,No
7304,37,Male,66,78.03,5240.19,5.7,74,88,0,Month-to-month,Mailed check,DSL,Yes
7305,39,Female,78,74.22,5539.2,19.5,218,71,0,One year,Mailed check,DSL,No
7306,65,Female,64,94.39,5830.17,16.9,444,380,1,Month-to-month,Bank transfer,DSL,No
7307,28,Male,31,40.87,1310.04,38.9,145,77,1,Two year,Electronic check,Fiber optic,No
7308,30,Male,63,48.21,3178.63,46.6,343,104,0,Two year,Bank transfer,Fiber optic,No
7309,59,Male,66,58.23,3895.59,9.4,166,136,3,Two year,Mailed check,DSL,No
7310,20,Female,31,64.76,1980.41,42.8,643,303,0,Month-to-month,Credit card,Fiber optic,No
7311,26,Female,47,84.27,3850.22,11,239,194,0,Month-to-month,Mailed check,Fiber optic,No
7312,29,Male,22,71.14,1603.2,36.6,170,328,0,One year,Electronic check,Fiber optic,No
7313,40,Female,74,71.8,5386.73,36,640,162,1,Month-to-month,Bank transfer,Fiber optic,No
7314,31,Male,83,61.26,5292.49,20.7,514,197,1,Month-to-month,Credit card,Fiber optic,Yes
7315,50,Female,46,97.47,4664.37,40,605,202,0,Month-to-month,Mailed check,Fiber optic,Yes
7316,35,Female,58,74.22,4221.76,26.9,558,356,3,Month-to-month,Mailed check,Fiber optic,No
7317,66,Male,61,59.94,3767.1,35.3,68,306,0,Two year,Mailed check,Fiber optic,No
7318,58,Male,46,65.75,2949.97,35.2,182,53,0,Month-to-month,Bank transfer,Fiber optic,No
7319,26,Male,1,50.31,51.73,11.3,565,59,0,Two year,Bank transfer,DSL,No
7320,40,Female,25,77.41,1871.02,37,50,181,1,Month-to-month,Mailed check,Fiber optic,No
7321,27,Female,61,82.49,4955.26,18,687,313,0,Month-to-month,Bank transfer,DSL,Yes
7322,36,Male,81,48.55,3769.72,33.9,322,30,2,One year,Credit card,Fiber optic,No
7323,64,Female,14,65.25,894.84,8.5,149,70,0,Two year,Credit card,DSL,No
7324,22,Male,45,55.93,2471.08,10.6,540,16,0,One year,Electronic check,DSL,No
7325,64,Female,77,61.59,4822.42,28.4,497,293,3,One year,Bank transfer,Fiber optic,No
7326,69,Male,39,77.31,3079.99,20,597,166,0,Month-to-month,Bank transfer,Fiber optic,No
7327,40,Female,66,75.86,5050.84,12.4,50,59,1,Month-to-month,Mailed check,DSL,No
7328,47,Female,32,95.45,3136.89,7.5,169,395,0,Month-to-month,Credit card,DSL,Yes
7329,42,Female,58,70.04,4042.65,43.4,334,148,0,Month-to-month,Bank transfer,Fiber optic,No
7330,45,Female,56,50.94,2889.13,14.6,518,140,0,Two year,Bank transfer,DSL,No
7331,51,Male,6,38.9,230.12,37.8,371,275,3,Two year,Bank transfer,Fiber optic,No
7332,62,Female,67,98.21,6594.1,4.5,85,246,2,Month-to-month,Mailed check,DSL,No
7333,65,Male,82,79.54,6288.17,41.9,623,95,1,One year,Credit card,Fiber optic,No
7334,64,Male,50,63.25,3197.6,14.4,197,380,0,One year,Bank transfer,Fiber optic,No
7335,42,Male,38,84.32,3109.62,21.3,644,339,0,Month-to-month,Bank transfer,Fiber optic,Yes
7336,27,Male,3,64.7,193.34,45.1,643,32,0,Month-to-month,Mailed check,Fiber optic,Yes
7337,31,Female,5,62.44,317.37,12.1,446,54,1,Month-to-month,Electronic check,DSL,No
7338,59,Male,24,55.49,1322.15,10.6,608,204,0,One year,Mailed check,DSL,No
7339,63,Female,54,76.85,4035.01,11.2,124,203,0,Month-to-month,Bank transfer,DSL,No
7340,47,Female,34,36.21,1251.6,13.1,418,30,0,Two year,Credit card,DSL,No
7341,58,Female,39,60.03,2423.7,38.7,461,337,0,Month-to-month,Credit card,Fiber optic,No
7342,42,Female,48,70.29,3374.05,16,689,57,0,Month-to-month,Bank transfer,Fiber optic,Yes
7343,31,Male,49,83.5,4115.09,13.9,616,26,0,Month-to-month,Electronic check,DSL,Yes
7344,52,Female,34,67.99,2286.43,31.8,539,282,0,Two year,Mailed check,Fiber optic,No
7345,69,Male,80,50.64,4084.9,14.9,582,122,0,One year,Bank transfer,DSL,No
7346,65,Female,7,72.85,509.71,13.5,224,93,2,One year,Bank transfer,Fiber optic,No
7347,51,Female,18,98.13,1809.89,5.5,173,193,4,Month-to-month,Bank transfer,DSL,Yes
7348,27,Male,70,62.63,4270.23,39.3,529,113,2,Month-to-month,Mailed check,Fiber optic,Yes
7349,52,Female,34,96.3,3269.69,9.6,682,96,0,Month-to-month,Credit card,DSL,No
7350,28,Female,51,72.93,3651.08,18.5,392,107,2,Month-to-month,Mailed check,DSL,Yes
7351,28,Female,68,67.3,4390.79,9.5,145,358,0,One year,Bank transfer,DSL,No
7352,38,Female,14,95.33,1319.47,28.6,208,319,0,Month-to-month,Credit card,Fiber optic,Yes
7353,38,Female,69,71.48,5155.62,47.6,62,189,0,Month-to-month,Electronic check,Fiber optic,No
7354,39,Male,8,99.5,792.85,34.6,567,260,0,Month-to-month,Bank transfer,Fiber optic,Yes
7355,62,Female,15,81.92,1234.41,14.6,306,53,4,Month-to-month,Credit card,DSL,Yes
7356,24,Female,83,58.48,4971.42,20.3,697,291,0,Two year,Credit card,Fiber optic,No
7357,34,Male,59,47.9,2963.11,7.2,617,74,5,Two year,Credit card,DSL,No
7358,19,Female,11,48.34,527.05,18.7,239,334,0,Two year,Bank transfer,DSL,No
7359,29,Male,20,77.62,1555.14,6.5,648,359,4,One year,Electronic check,DSL,Yes
7360,59,Female,55,83.66,4816.88,12.7,416,322,1,Month-to-month,Credit card,Fiber optic,No
7361,35,Female,36,55.69,1990.56,10.8,497,125,0,One year,Bank transfer,DSL,No
7362,28,Male,82,83.28,7027.23,3.3,66,170,2,Month-to-month,Credit card,DSL,Yes
7363,33,Female,14,64.78,901.83,2.6,350,192,1,Two year,Mailed check,DSL,No
7364,66,Female,58,51.97,2932.16,41.5,359,159,2,Two year,Credit card,Fiber optic,No
7365,68,Male,38,64.06,2540.49,23.2,600,77,1,One year,Bank transfer,Fiber optic,No
7366,35,Male,80,75.89,6199.94,16.8,370,291,0,Month-to-month,Credit card,Fiber optic,Yes
7367,52,Female,82,56.29,4783.58,42,144,96,1,Two year,Credit card,Fiber optic,No
7368,43,Male,1,52.83,50.8,15.3,246,349,2,Two year,Mailed check,Fiber optic,Yes
7369,33,Female,65,51.86,3439.97,8.8,209,47,0,One year,Mailed check,DSL,No
7370,23,Male,1,82.55,83.71,44.1,614,12,0,Month-to-month,Bank transfer,Fiber optic,Yes
7371,61,Female,60,76.08,4557.48,30.9,422,110,0,Month-to-month,Electronic check,Fiber optic,No
7372,60,Male,25,87.07,2098.84,16.2,220,53,4,Month-to-month,Electronic check,Fiber optic,No
7373,64,Male,10,87.49,867.44,2.2,218,202,4,Month-to-month,Electronic check,DSL,Yes
7374,64,Male,50,74.06,3746.58,33.4,585,165,3,One year,Electronic check,Fiber optic,No
7375,65,Male,12,38.11,465.44,32.1,93,214,1,Two year,Bank transfer,Fiber optic,No
7376,59,Male,32,62.78,1932.01,23.6,175,151,2,Month-to-month,Bank transfer,Fiber optic,No
7377,29,Male,33,54.57,1790.69,5.8,124,136,3,One year,Mailed check,DSL,No
7378,30,Male,72,76.8,5488.41,40.4,478,183,3,Month-to-month,Mailed check,Fiber optic,No
7379,21,Male,26,93.88,2510.75,47.1,375,127,1,Month-to-month,Electronic check,Fiber optic,Yes
7380,56,Male,42,38.91,1559.24,33.1,558,34,0,Two year,Mailed check,Fiber optic,Yes
7381,19,Female,50,72.69,3738.26,47.3,164,279,3,One year,Bank transfer,Fiber optic,Yes
7382,43,Male,61,59.51,3733.03,17,286,327,2,One year,Electronic check,Fiber optic,No
7383,44,Female,41,65.09,2721.29,2.9,625,236,0,Month-to-month,Credit card,DSL,Yes
7384,44,Male,57,82.61,4897,16.7,191,183,0,Month-to-month,Credit card,DSL,No
7385,32,Female,2,82.06,163.55,48.5,79,234,5,Month-to-month,Credit card,Fiber optic,Yes
7386,25,Female,70,90.18,6057.63,45.6,181,274,1,Month-to-month,Mailed check,Fiber optic,No
7387,24,Male,31,85.37,2601.88,29.7,567,127,0,Month-to-month,Electronic check,Fiber optic,No
7388,64,Male,23,35.67,829.54,42.4,88,242,0,Two year,Credit card,Fiber optic,No
7389,63,Female,76,63.2,4718.13,18,195,188,0,Month-to-month,Electronic check,Fiber optic,No
7390,57,Female,54,90.87,4972.22,19.1,356,271,1,Month-to-month,Bank transfer,DSL,Yes
7391,29,Male,28,69.93,1868.68,49.9,152,140,0,One year,Credit card,Fiber optic,No
7392,30,Male,79,64.74,4894.71,13.8,667,369,2,Two year,Credit card,DSL,No
7393,60,Male,19,55.02,994.21,19.7,552,175,0,Two year,Credit card,Fiber optic,No
7394,34,Female,76,47.13,3752.36,38.9,618,50,0,Two year,Bank transfer,Fiber optic,No
7395,34,Male,48,71.95,3371.28,36.8,236,396,2,Month-to-month,Electronic check,Fiber optic,No
7396,53,Male,2,88.95,183.16,38.7,194,54,0,Month-to-month,Credit card,Fiber optic,No
7397,38,Male,11,41.11,469.7,10.7,274,293,1,Two year,Credit card,DSL,No
7398,25,Male,44,53.67,2280.63,15.9,87,66,0,Two year,Electronic check,DSL,No
7399,22,Male,59,65.75,3762.53,33.1,258,321,0,One year,Mailed check,Fiber optic,No
7400,43,Female,59,68.97,4021.36,3.1,138,301,0,Month-to-month,Mailed check,DSL,No
7401,33,Female,38,65.39,2485.83,25.8,598,120,1,Month-to-month,Credit card,Fiber optic,No
7402,53,Male,25,60.31,1512.99,9,194,330,1,Two year,Credit card,DSL,No
7403,45,Male,21,68.55,1423.09,10.5,140,360,0,Month-to-month,Mailed check,DSL,No
7404,46,Female,42,58.14,2462.94,11.4,80,366,3,One year,Mailed check,DSL,No
7405,64,Male,36,62.04,2286.17,29.9,341,215,0,Two year,Credit card,Fiber optic,No
7406,29,Female,9,53.69,492.88,10.1,297,371,1,One year,Electronic check,DSL,No
7407,54,Male,12,80.29,918.22,12.1,566,324,0,Month-to-month,Mailed check,DSL,No
7408,47,Female,10,80.75,815.03,23.5,502,251,1,Month-to-month,Credit card,Fiber optic,Yes
7409,40,Female,59,69.12,4164.79,36.3,137,350,2,Month-to-month,Bank transfer,Fiber optic,No
7410,33,Male,5,78.43,380.41,36.9,455,104,0,One year,Electronic check,Fiber optic,No
7411,31,Female,33,75.16,2505.98,46.4,261,394,2,One year,Credit card,Fiber optic,No
7412,27,Male,69,69.22,4590.3,40.2,242,73,0,Month-to-month,Bank transfer,Fiber optic,Yes
7413,24,Female,80,87.52,7117.09,43.7,482,88,1,Month-to-month,Mailed check,Fiber optic,No
7414,62,Male,63,69.35,4421.66,42.9,596,128,0,Month-to-month,Bank transfer,Fiber optic,No
7415,69,Male,29,53.15,1501.42,20.9,269,37,0,Two year,Bank transfer,Fiber optic,No
7416,54,Male,18,39.75,742.35,9.1,235,16,0,Two year,Bank transfer,DSL,No
7417,46,Female,6,84.96,525.39,18.3,409,317,1,Month-to-month,Mailed check,Fiber optic,Yes
7418,20,Male,53,45.5,2469.14,3.5,515,60,0,Two year,Bank transfer,DSL,No
7419,32,Male,82,77.32,6314.6,34.6,80,232,1,One year,Mailed check,Fiber optic,No
7420,53,Male,32,35.19,1095.33,14.7,439,109,0,Two year,Credit card,DSL,No
7421,64,Female,42,75.1,3243.21,36.8,570,136,1,One year,Bank transfer,Fiber optic,No
7422,63,Male,47,36.42,1662.88,18.9,413,55,1,Two year,Electronic check,Fiber optic,No
7423,69,Female,31,88.38,2736.2,20,579,17,0,Month-to-month,Credit card,Fiber optic,Yes
7424,36,Female,62,56.83,3480.72,2.2,79,59,1,One year,Mailed check,DSL,No
7425,30,Female,56,37.45,2034.7,8.4,554,238,1,Two year,Credit card,DSL,No
7426,59,Male,11,88.79,987.89,9.3,133,190,0,Month-to-month,Bank transfer,DSL,No
7427,38,Male,26,89.12,2428.82,24,232,180,0,Month-to-month,Mailed check,Fiber optic,Yes
7428,54,Female,27,94.63,2548.95,36,684,126,0,Month-to-month,Bank transfer,Fiber optic,No
7429,44,Male,83,80.04,6643.01,38.7,571,385,0,Month-to-month,Credit card,Fiber optic,Yes
7430,69,Male,57,69.3,3899.83,29.9,602,82,0,Month-to-month,Electronic check,Fiber optic,No
7431,46,Female,27,57.48,1509.79,20.1,168,298,0,One year,Credit card,Fiber optic,No
7432,37,Female,59,66.99,3866.47,36.8,310,47,4,Month-to-month,Credit card,Fiber optic,No
7433,42,Male,62,97.54,6274.76,13.4,466,265,1,Month-to-month,Bank transfer,Fiber optic,No
7434,23,Female,20,53.56,1119.2,41.7,297,330,0,Two year,Electronic check,Fiber optic,No
7435,53,Male,3,45.49,140.92,40.2,366,265,2,One year,Bank transfer,Fiber optic,No
7436,19,Female,16,67.47,1028.4,9.8,317,173,0,Month-to-month,Bank transfer,DSL,No
7437,39,Male,44,76.59,3406.29,12.4,90,134,0,Month-to-month,Bank transfer,Fiber optic,Yes
7438,49,Male,79,71.02,5638.22,14.2,589,199,0,One year,Mailed check,DSL,No
7439,33,Female,30,46.02,1418.53,27.1,515,310,0,Two year,Bank transfer,Fiber optic,No
7440,35,Male,40,68.12,2801.25,17.3,341,213,0,Month-to-month,Electronic check,Fiber optic,No
7441,22,Male,65,50.93,3289.96,3.3,655,161,1,Two year,Bank transfer,DSL,No
7442,53,Female,29,36.11,1024.94,15.8,91,161,0,Two year,Bank transfer,DSL,No
7443,47,Male,30,69.7,2006.8,9.9,231,231,0,Two year,Electronic check,DSL,No
7444,62,Male,32,76.79,2484.63,3.6,87,62,1,Month-to-month,Credit card,DSL,Yes
7445,36,Male,10,90.36,883.14,8.7,152,45,1,Month-to-month,Bank transfer,DSL,No
7446,40,Female,51,80.39,4290.39,14.8,376,40,1,Month-to-month,Credit card,DSL,No
7447,51,Female,8,90.72,692.86,4.2,118,56,2,Month-to-month,Bank transfer,DSL,No
7448,30,Female,51,73.47,3920.94,16.7,235,228,1,Month-to-month,Bank transfer,DSL,No
7449,60,Female,36,60.53,2178.15,20.5,128,371,4,Month-to-month,Mailed check,Fiber optic,No
7450,46,Female,55,62.99,3501.38,3.5,97,316,1,One year,Electronic check,DSL,No
7451,53,Male,35,72.59,2561.87,40.7,296,104,3,Month-to-month,Electronic check,Fiber optic,Yes
7452,39,Male,36,81.08,2992.64,19,676,165,4,Month-to-month,Credit card,DSL,Yes
7453,69,Male,56,51.33,2756.89,22,61,74,0,Two year,Mailed check,Fiber optic,No
7454,69,Female,36,83.32,3115.86,45.8,170,290,1,Month-to-month,Bank transfer,Fiber optic,No
7455,64,Male,61,61.66,3870.73,8.3,382,302,1,One year,Mailed check,DSL,No
7456,53,Female,62,72.79,4671.01,35.4,527,114,2,One year,Electronic check,Fiber optic,No
7457,26,Male,81,49.6,4011.73,14.7,166,258,0,Two year,Bank transfer,DSL,No
7458,56,Female,25,46.8,1193.14,30,58,260,0,Two year,Bank transfer,Fiber optic,No
7459,68,Male,64,96.9,6175.1,45.8,125,88,0,Month-to-month,Credit card,Fiber optic,Yes
7460,36,Male,60,41.19,2380.05,17.7,483,109,2,Two year,Mailed check,DSL,No
7461,55,Female,57,61.78,3451.74,12.6,394,174,0,Month-to-month,Bank transfer,Fiber optic,No
7462,23,Male,70,76.55,5239.76,19.9,99,353,3,One year,Electronic check,DSL,Yes
7463,69,Male,52,73.36,3687.32,45,583,69,1,Month-to-month,Credit card,Fiber optic,No
7464,64,Female,56,54.68,2982.87,9.9,310,370,0,One year,Electronic check,DSL,No
7465,32,Male,63,51.39,3237.09,16.8,576,164,2,One year,Credit card,DSL,No
7466,37,Male,68,75.55,5097.44,17.3,412,283,2,One year,Mailed check,DSL,Yes
7467,26,Female,20,49.15,966.21,17.5,638,89,0,One year,Credit card,DSL,Yes
7468,49,Female,54,91.43,5138.03,26.5,275,336,1,Month-to-month,Mailed check,Fiber optic,Yes
7469,21,Female,1,82.88,85.19,13.9,392,173,0,Month-to-month,Mailed check,DSL,No
7470,67,Female,10,51.58,490.14,5.8,309,155,0,One year,Bank transfer,DSL,Yes
7471,35,Female,23,60.58,1403.14,31.4,410,336,1,Month-to-month,Mailed check,Fiber optic,No
7472,22,Male,51,64.21,3340.16,44.4,434,47,0,Month-to-month,Credit card,Fiber optic,No
7473,37,Female,24,75.09,1721.68,9.4,56,312,0,One year,Credit card,DSL,No
7474,40,Female,13,37.34,466.68,4,230,301,1,Two year,Bank transfer,DSL,No
7475,28,Male,29,67.9,1925.5,35.7,144,55,4,Month-to-month,Credit card,Fiber optic,Yes
7476,54,Male,58,75.42,4424.16,11.9,340,224,0,One year,Mailed check,Fiber optic,No
7477,39,Male,43,63.63,2851.86,11.5,70,272,3,Month-to-month,Credit card,Fiber optic,Yes
7478,21,Male,10,77.07,769.61,44,237,142,3,Month-to-month,Electronic check,Fiber optic,No
7479,46,Male,31,90.93,2954.78,48.6,125,333,1,Month-to-month,Electronic check,Fiber optic,No
7480,61,Female,74,73.6,5684.27,40.4,310,286,0,One year,Bank transfer,Fiber optic,No
7481,51,Male,14,54.47,773.05,48.5,436,314,1,Two year,Mailed check,Fiber optic,No
7482,30,Female,34,86.54,2930,5.1,637,260,1,Month-to-month,Credit card,DSL,Yes
7483,59,Male,17,47.2,816.97,17.9,682,213,1,One year,Bank transfer,DSL,No
7484,26,Female,21,98.9,2137.38,46.2,571,377,0,Month-to-month,Bank transfer,Fiber optic,No
7485,59,Male,67,76.2,5331.61,21.6,607,162,2,Month-to-month,Mailed check,Fiber optic,Yes
7486,48,Female,58,51.38,3055.59,17.6,227,136,3,One year,Bank transfer,DSL,Yes
7487,24,Female,79,80.06,6256.15,8.2,236,189,1,Month-to-month,Electronic check,DSL,Yes
7488,21,Female,8,61.02,487.83,12.6,450,44,0,Month-to-month,Bank transfer,DSL,Yes
7489,36,Female,38,54.63,1981.9,7.8,489,77,2,Two year,Credit card,DSL,No
7490,59,Female,26,52.81,1308.35,46.2,93,78,0,Two year,Electronic check,Fiber optic,No
7491,47,Female,64,42.46,2658.07,14.4,195,334,2,Two year,Electronic check,Fiber optic,No
7492,48,Female,30,98.78,3054.11,10.6,302,153,1,Month-to-month,Electronic check,DSL,No
7493,52,Female,9,73.02,645.3,48.8,589,135,0,Month-to-month,Credit card,Fiber optic,No
7494,38,Female,32,44.12,1357.75,20.9,81,62,1,Two year,Mailed check,Fiber optic,No
7495,48,Female,11,90.02,975.97,40,296,374,2,Month-to-month,Bank transfer,Fiber optic,Yes
7496,36,Male,34,59.65,1988.67,26.5,664,311,1,One year,Bank transfer,Fiber optic,No
7497,48,Female,18,50.79,958.95,12.5,69,307,0,Two year,Electronic check,Fiber optic,No
7498,49,Female,19,53.67,1067.8,38,134,26,0,Two year,Electronic check,Fiber optic,No
7499,19,Male,54,90.14,4982.89,19.8,541,13,0,Month-to-month,Bank transfer,Fiber optic,Yes
7500,69,Female,82,49.72,4211.15,33.9,107,387,1,Two year,Credit card,Fiber optic,No
7501,27,Female,37,64.14,2314.77,10.8,125,42,0,One year,Electronic check,DSL,No
7502,19,Male,82,51.68,4253.73,19.4,178,208,1,One year,Electronic check,DSL,No
7503,19,Male,12,54.26,683.58,3.4,132,164,3,One year,Credit card,DSL,No
7504,41,Female,4,99.76,391.99,18.7,330,340,2,Month-to-month,Mailed check,Fiber optic,Yes
7505,34,Male,43,83.7,3774.08,15.2,603,244,0,Month-to-month,Electronic check,Fiber optic,No
7506,49,Female,27,56.02,1465.39,21.7,286,379,0,Two year,Mailed check,Fiber optic,No
7507,33,Female,51,71.93,3712.5,18.2,62,242,0,Month-to-month,Credit card,Fiber optic,No
7508,33,Female,5,81.47,418.83,20.5,237,59,0,Month-to-month,Bank transfer,Fiber optic,Yes
7509,63,Male,6,96.48,584.27,15.1,629,258,1,Month-to-month,Bank transfer,Fiber optic,Yes
7510,56,Female,77,94.13,7109.5,17.1,602,217,0,Month-to-month,Mailed check,Fiber optic,Yes
7511,48,Female,56,73.69,4256.21,4.3,173,347,0,One year,Electronic check,DSL,No
7512,60,Male,68,35.53,2343.98,3,417,220,1,Two year,Bank transfer,DSL,No
7513,41,Female,44,93.85,4100.61,20.5,303,279,0,Month-to-month,Credit card,Fiber optic,Yes
7514,18,Female,15,51.61,757.1,11.1,539,341,0,One year,Electronic check,DSL,No
7515,28,Female,42,61.07,2563.76,35.5,268,245,4,Two year,Mailed check,Fiber optic,Yes
7516,38,Female,11,69.74,758.5,7.7,583,371,0,One year,Mailed check,DSL,No
7517,21,Female,73,66.09,4669.75,34.1,162,230,3,Month-to-month,Mailed check,Fiber optic,No
7518,24,Female,11,61.2,689.48,26,280,294,0,One year,Mailed check,Fiber optic,No
7519,43,Male,66,60.38,3856.21,7,166,316,3,Two year,Credit card,DSL,Yes
7520,64,Female,27,65.77,1783.9,25,264,203,0,Month-to-month,Bank transfer,Fiber optic,No
7521,67,Female,58,72.31,4321.72,15.1,449,111,0,One year,Mailed check,DSL,No
7522,29,Male,72,51.77,3721.2,25.3,649,31,0,Two year,Bank transfer,Fiber optic,No
